Time,Sine1Hz,Sine5Hz,Sine10Hz,Square1Hz,Square5Hz,Square10Hz,Triangle1Hz,Triangle5Hz,Triangle10Hz
3.53353353353353,-0.209141932937568,-0.869152991602,0.859667580180743,-1,-1,1,-0.134134134134134,-0.670670670670672,0.658658658658656
3.54354354354354,-0.270191720883783,-0.979499299381117,0.394635502749439,-1,-1,1,-0.174174174174175,-0.870870870870872,0.258258258258257
3.55355355355355,-0.330173050400835,-0.993774928005424,-0.22142583232156,-1,-1,-1,-0.214214214214213,-0.928928928928929,-0.142142142142142
3.56356356356356,-0.388848728591386,-0.910579703592036,-0.752746238497954,-1,-1,-1,-0.254254254254253,-0.728728728728729,-0.542542542542542
3.57357357357357,-0.445986725685075,-0.73807353163234,-0.995986366039104,-1,-1,-1,-0.294294294294294,-0.528528528528529,-0.942942942942941
3.58358358358358,-0.501361092587606,-0.493176061899476,-0.85805683085569,-1,-1,-1,-0.334334334334334,-0.32832832832833,-0.65665665665666
3.59359359359359,-0.554752854384117,-0.199907185224808,-0.391744052720403,-1,-1,-1,-0.374374374374374,-0.12812812812813,-0.25625625625626
3.6036036036036,-0.605950876263549,0.112968871429069,0.224491408637565,-1,1,1,-0.414414414414415,0.0720720720720694,0.144144144144139
3.61361361361361,-0.654752698439736,0.414764781105402,0.754812727560792,-1,1,1,-0.454454454454455,0.272272272272269,0.544544544544538
3.62362362362362,-0.700965336767596,0.675879973362675,0.996262910698553,-1,1,1,-0.494494494494493,0.472472472472469,0.944944944944937
3.63363363363363,-0.744406045888418,0.870703900165124,0.856437595893353,-1,1,1,-0.534534534534534,0.672672672672668,0.654654654654663
3.64364364364364,-0.784903041886404,0.980127954722175,0.388848728591402,-1,1,1,-0.574574574574574,0.872872872872868,0.254254254254264
3.65365365365365,-0.822296181598809,0.993419670717812,-0.227554764876066,-1,1,-1,-0.614614614614614,0.926926926926933,-0.146146146146135
3.66366366366366,-0.856437595893346,0.909275377813892,-0.756871752004979,-1,1,-1,-0.654654654654655,0.726726726726733,-0.546546546546535
3.67367367367367,-0.887192274408604,0.73594806748411,-0.996529602950335,-1,1,-1,-0.694694694694695,0.526526526526533,-0.946946946946934
3.68368368368368,-0.914438599445165,0.490437927916418,-0.854809891306923,-1,1,-1,-0.734734734734733,0.326326326326324,-0.652652652652649
3.69369369369369,-0.938068826896165,0.196824941467703,-0.385949558995325,-1,1,-1,-0.774774774774774,0.126126126126125,-0.25225225225225
3.7037037037037,-0.957989512315489,-0.116092914125231,0.230615870742443,-1,-1,1,-0.814814814814814,-0.0740740740740749,0.14814814814815
3.71371371371371,-0.974121880438736,-0.417624212206467,0.758923291468089,-1,-1,1,-0.854854854854855,-0.274274274274275,0.548548548548549
